Epoch 1, Batch 1, Embryo AAL839-6, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\AAL839-6\D2013.09.12_S0900_I132_WELL6_RUN1.jpeg
Epoch 1, Batch 94, Embryo LC161-1-4, Frame D2016.02.22_S1585_I132_WELL4_RUN203.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\LC161-1-4\D2016.02.22_S1585_I132_WELL4_RUN203.jpeg
Epoch 1, Batch 94, Embryo LC161-1-4, Frame D2016.02.22_S1585_I132_WELL4_RUN203.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\LC161-1-4\D2016.02.22_S1585_I132_WELL4_RUN203.jpeg
Epoch 1, Batch 94, Embryo LC161-1-4, Frame D2016.02.22_S1585_I132_WELL4_RUN203.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\LC161-1-4\D2016.02.22_S1585_I132_WELL4_RUN203.jpeg
Epoch 1, Batch 94, Embryo LC161-1-4, Frame D2016.02.22_S1585_I132_WELL4_RUN203.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\LC161-1-4\D2016.02.22_S1585_I132_WELL4_RUN203.jpeg
Epoch 1, Batch 94, Embryo LC161-1-4, Frame D2016.02.22_S1585_I132_WELL4_RUN203.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\LC161-1-4\D2016.02.22_S1585_I132_WELL4_RUN203.jpeg
Epoch 1, Batch 94, Embryo VC581-1, Frame D2014.07.02_S1147_I132_WELL1_RUN282.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\VC581-1\D2014.07.02_S1147_I132_WELL1_RUN282.jpeg
Epoch 1, Batch 94, Embryo VC581-1, Frame D2014.07.02_S1147_I132_WELL1_RUN282.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\VC581-1\D2014.07.02_S1147_I132_WELL1_RUN282.jpeg
Epoch 1, Batch 94, Embryo VC581-1, Frame D2014.07.02_S1147_I132_WELL1_RUN282.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\VC581-1\D2014.07.02_S1147_I132_WELL1_RUN282.jpeg
Epoch 1, Batch 94, Embryo VC581-1, Frame D2014.07.02_S1147_I132_WELL1_RUN282.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\VC581-1\D2014.07.02_S1147_I132_WELL1_RUN282.jpeg
Epoch 1, Batch 94, Embryo VC581-1, Frame D2014.07.02_S1147_I132_WELL1_RUN282.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\VC581-1\D2014.07.02_S1147_I132_WELL1_RUN282.jpeg
Epoch 1, Batch 94, Embryo VC581-1, Frame D2014.07.02_S1147_I132_WELL1_RUN282.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\VC581-1\D2014.07.02_S1147_I132_WELL1_RUN282.jpeg
Epoch 1, Batch 94, Embryo VC581-1, Frame D2014.07.02_S1147_I132_WELL1_RUN282.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\VC581-1\D2014.07.02_S1147_I132_WELL1_RUN282.jpeg
Epoch 1, Batch 94, Embryo LSD500-3, Frame D2014.06.06_S1123_I132_WELL3_RUN138.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\LSD500-3\D2014.06.06_S1123_I132_WELL3_RUN138.jpeg
Epoch 1, Batch 94, Embryo LSD500-3, Frame D2014.06.06_S1123_I132_WELL3_RUN138.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\LSD500-3\D2014.06.06_S1123_I132_WELL3_RUN138.jpeg
Epoch 1, Batch 94, Embryo LSD500-3, Frame D2014.06.06_S1123_I132_WELL3_RUN138.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\LSD500-3\D2014.06.06_S1123_I132_WELL3_RUN138.jpeg
Epoch 1, Batch 94, Embryo LSD500-3, Frame D2014.06.06_S1123_I132_WELL3_RUN138.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\LSD500-3\D2014.06.06_S1123_I132_WELL3_RUN138.jpeg
Epoch 1, Batch 94, Embryo LSD500-3, Frame D2014.06.06_S1123_I132_WELL3_RUN138.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\LSD500-3\D2014.06.06_S1123_I132_WELL3_RUN138.jpeg
Epoch 1, Batch 94, Embryo LSD500-3, Frame D2014.06.06_S1123_I132_WELL3_RUN138.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\LSD500-3\D2014.06.06_S1123_I132_WELL3_RUN138.jpeg
Epoch 1, Batch 94, Embryo LSD500-3, Frame D2014.06.06_S1123_I132_WELL3_RUN138.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\LSD500-3\D2014.06.06_S1123_I132_WELL3_RUN138.jpeg
Epoch 1, Batch 95, Embryo GA122-8, Frame D2013.02.05_S0727_I132_WELL8_RUN402.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\GA122-8\D2013.02.05_S0727_I132_WELL8_RUN402.jpeg
Epoch 1, Batch 95, Embryo GA122-8, Frame D2013.02.05_S0727_I132_WELL8_RUN402.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\GA122-8\D2013.02.05_S0727_I132_WELL8_RUN402.jpeg
Epoch 1, Batch 95, Embryo GA122-8, Frame D2013.02.05_S0727_I132_WELL8_RUN402.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\GA122-8\D2013.02.05_S0727_I132_WELL8_RUN402.jpeg
Epoch 1, Batch 95, Embryo GA122-8, Frame D2013.02.05_S0727_I132_WELL8_RUN402.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\GA122-8\D2013.02.05_S0727_I132_WELL8_RUN402.jpeg
Epoch 1, Batch 95, Embryo GA122-8, Frame D2013.02.05_S0727_I132_WELL8_RUN402.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\GA122-8\D2013.02.05_S0727_I132_WELL8_RUN402.jpeg
Epoch 1, Batch 95, Embryo GA122-8, Frame D2013.02.05_S0727_I132_WELL8_RUN402.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\GA122-8\D2013.02.05_S0727_I132_WELL8_RUN402.jpeg
Epoch 1, Batch 95, Embryo GA122-8, Frame D2013.02.05_S0727_I132_WELL8_RUN402.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\GA122-8\D2013.02.05_S0727_I132_WELL8_RUN402.jpeg
Epoch 1, Batch 95, Embryo MA1059-3, Frame D2016.12.06_S0554_I647_WELL3_RUN89.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\MA1059-3\D2016.12.06_S0554_I647_WELL3_RUN89.jpeg
Epoch 1, Batch 95, Embryo MA1059-3, Frame D2016.12.06_S0554_I647_WELL3_RUN89.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\MA1059-3\D2016.12.06_S0554_I647_WELL3_RUN89.jpeg
Epoch 1, Batch 95, Embryo MA1059-3, Frame D2016.12.06_S0554_I647_WELL3_RUN89.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\MA1059-3\D2016.12.06_S0554_I647_WELL3_RUN89.jpeg
Epoch 1, Batch 95, Embryo MA1059-3, Frame D2016.12.06_S0554_I647_WELL3_RUN89.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\MA1059-3\D2016.12.06_S0554_I647_WELL3_RUN89.jpeg
Epoch 1, Batch 95, Embryo MA1059-3, Frame D2016.12.06_S0554_I647_WELL3_RUN89.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\MA1059-3\D2016.12.06_S0554_I647_WELL3_RUN89.jpeg
Epoch 1, Batch 95, Embryo MA1059-3, Frame D2016.12.06_S0554_I647_WELL3_RUN89.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\MA1059-3\D2016.12.06_S0554_I647_WELL3_RUN89.jpeg
Epoch 1, Batch 95, Embryo MA1059-3, Frame D2016.12.06_S0554_I647_WELL3_RUN89.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\MA1059-3\D2016.12.06_S0554_I647_WELL3_RUN89.jpeg
Epoch 1, Batch 95, Embryo CM146-1, Frame D2013.02.12_S0733_I132_WELL1_RUN327.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\CM146-1\D2013.02.12_S0733_I132_WELL1_RUN327.jpeg
Epoch 1, Batch 95, Embryo CM146-1, Frame D2013.02.12_S0733_I132_WELL1_RUN327.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\CM146-1\D2013.02.12_S0733_I132_WELL1_RUN327.jpeg
Epoch 1, Batch 95, Embryo CM146-1, Frame D2013.02.12_S0733_I132_WELL1_RUN327.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\CM146-1\D2013.02.12_S0733_I132_WELL1_RUN327.jpeg
Epoch 1, Batch 95, Embryo CM146-1, Frame D2013.02.12_S0733_I132_WELL1_RUN327.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\CM146-1\D2013.02.12_S0733_I132_WELL1_RUN327.jpeg
Epoch 1, Batch 95, Embryo CM146-1, Frame D2013.02.12_S0733_I132_WELL1_RUN327.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\CM146-1\D2013.02.12_S0733_I132_WELL1_RUN327.jpeg
Epoch 1, Batch 95, Embryo CM146-1, Frame D2013.02.12_S0733_I132_WELL1_RUN327.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\CM146-1\D2013.02.12_S0733_I132_WELL1_RUN327.jpeg
Epoch 1, Batch 95, Embryo CM146-1, Frame D2013.02.12_S0733_I132_WELL1_RUN327.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\CM146-1\D2013.02.12_S0733_I132_WELL1_RUN327.jpeg
Epoch 1, Batch 95, Embryo BN1010-5, Frame D2016.11.23_S1781_I132_WELL5_RUN104.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\BN1010-5\D2016.11.23_S1781_I132_WELL5_RUN104.jpeg
Epoch 1, Batch 95, Embryo BN1010-5, Frame D2016.11.23_S1781_I132_WELL5_RUN104.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\BN1010-5\D2016.11.23_S1781_I132_WELL5_RUN104.jpeg
Epoch 1, Batch 95, Embryo BN1010-5, Frame D2016.11.23_S1781_I132_WELL5_RUN104.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\BN1010-5\D2016.11.23_S1781_I132_WELL5_RUN104.jpeg
Epoch 1, Batch 95, Embryo BN1010-5, Frame D2016.11.23_S1781_I132_WELL5_RUN104.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\BN1010-5\D2016.11.23_S1781_I132_WELL5_RUN104.jpeg
Epoch 1, Batch 95, Embryo BN1010-5, Frame D2016.11.23_S1781_I132_WELL5_RUN104.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\BN1010-5\D2016.11.23_S1781_I132_WELL5_RUN104.jpeg
Epoch 1, Batch 95, Embryo BN1010-5, Frame D2016.11.23_S1781_I132_WELL5_RUN104.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\BN1010-5\D2016.11.23_S1781_I132_WELL5_RUN104.jpeg
Epoch 1, Batch 95, Embryo BN1010-5, Frame D2016.11.23_S1781_I132_WELL5_RUN104.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\BN1010-5\D2016.11.23_S1781_I132_WELL5_RUN104.jpeg
Epoch 1, Batch 95, Embryo AL884-2, Frame D2013.09.23_S0911_I132_WELL2_RUN140.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\AL884-2\D2013.09.23_S0911_I132_WELL2_RUN140.jpeg
Epoch 1, Batch 95, Embryo AL884-2, Frame D2013.09.23_S0911_I132_WELL2_RUN140.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\AL884-2\D2013.09.23_S0911_I132_WELL2_RUN140.jpeg
Epoch 1, Batch 95, Embryo AL884-2, Frame D2013.09.23_S0911_I132_WELL2_RUN140.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\AL884-2\D2013.09.23_S0911_I132_WELL2_RUN140.jpeg
Epoch 1, Batch 95, Embryo AL884-2, Frame D2013.09.23_S0911_I132_WELL2_RUN140.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\AL884-2\D2013.09.23_S0911_I132_WELL2_RUN140.jpeg
Epoch 1, Batch 95, Embryo AL884-2, Frame D2013.09.23_S0911_I132_WELL2_RUN140.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\AL884-2\D2013.09.23_S0911_I132_WELL2_RUN140.jpeg
Epoch 1, Batch 95, Embryo AL884-2, Frame D2013.09.23_S0911_I132_WELL2_RUN140.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\AL884-2\D2013.09.23_S0911_I132_WELL2_RUN140.jpeg
Epoch 1, Batch 95, Embryo AL884-2, Frame D2013.09.23_S0911_I132_WELL2_RUN140.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\AL884-2\D2013.09.23_S0911_I132_WELL2_RUN140.jpeg
Epoch 1, Batch 95, Embryo VS510-2, Frame D2014.06.10_S1124_I132_WELL2_RUN434.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\VS510-2\D2014.06.10_S1124_I132_WELL2_RUN434.jpeg
Epoch 1, Batch 95, Embryo VS510-2, Frame D2014.06.10_S1124_I132_WELL2_RUN434.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\VS510-2\D2014.06.10_S1124_I132_WELL2_RUN434.jpeg
Epoch 1, Batch 95, Embryo VS510-2, Frame D2014.06.10_S1124_I132_WELL2_RUN434.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\VS510-2\D2014.06.10_S1124_I132_WELL2_RUN434.jpeg
Epoch 1, Batch 95, Embryo VS510-2, Frame D2014.06.10_S1124_I132_WELL2_RUN434.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\VS510-2\D2014.06.10_S1124_I132_WELL2_RUN434.jpeg
Epoch 1, Batch 95, Embryo VS510-2, Frame D2014.06.10_S1124_I132_WELL2_RUN434.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\VS510-2\D2014.06.10_S1124_I132_WELL2_RUN434.jpeg
Epoch 1, Batch 95, Embryo VS510-2, Frame D2014.06.10_S1124_I132_WELL2_RUN434.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\VS510-2\D2014.06.10_S1124_I132_WELL2_RUN434.jpeg
Epoch 1, Batch 95, Embryo VS510-2, Frame D2014.06.10_S1124_I132_WELL2_RUN434.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\VS510-2\D2014.06.10_S1124_I132_WELL2_RUN434.jpeg
Epoch 1, Batch 95, Embryo LS1045-4, Frame D2015.12.07_S1540_I132_WELL4_RUN187.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\LS1045-4\D2015.12.07_S1540_I132_WELL4_RUN187.jpeg
Epoch 1, Batch 95, Embryo LS1045-4, Frame D2015.12.07_S1540_I132_WELL4_RUN187.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\LS1045-4\D2015.12.07_S1540_I132_WELL4_RUN187.jpeg
Epoch 1, Batch 95, Embryo LS1045-4, Frame D2015.12.07_S1540_I132_WELL4_RUN187.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\LS1045-4\D2015.12.07_S1540_I132_WELL4_RUN187.jpeg
Epoch 1, Batch 95, Embryo LS1045-4, Frame D2015.12.07_S1540_I132_WELL4_RUN187.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\LS1045-4\D2015.12.07_S1540_I132_WELL4_RUN187.jpeg
Epoch 1, Batch 95, Embryo LS1045-4, Frame D2015.12.07_S1540_I132_WELL4_RUN187.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\LS1045-4\D2015.12.07_S1540_I132_WELL4_RUN187.jpeg
Epoch 1, Batch 95, Embryo LS1045-4, Frame D2015.12.07_S1540_I132_WELL4_RUN187.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\LS1045-4\D2015.12.07_S1540_I132_WELL4_RUN187.jpeg
Epoch 1, Batch 95, Embryo LS1045-4, Frame D2015.12.07_S1540_I132_WELL4_RUN187.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\LS1045-4\D2015.12.07_S1540_I132_WELL4_RUN187.jpeg
Epoch 1, Batch 95, Embryo MN32-6, Frame D2014.01.21_S0994_I132_WELL6_RUN412.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\MN32-6\D2014.01.21_S0994_I132_WELL6_RUN412.jpeg
Epoch 1, Batch 95, Embryo MN32-6, Frame D2014.01.21_S0994_I132_WELL6_RUN412.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\MN32-6\D2014.01.21_S0994_I132_WELL6_RUN412.jpeg
Epoch 1, Batch 95, Embryo MN32-6, Frame D2014.01.21_S0994_I132_WELL6_RUN412.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\MN32-6\D2014.01.21_S0994_I132_WELL6_RUN412.jpeg
Epoch 1, Batch 95, Embryo MN32-6, Frame D2014.01.21_S0994_I132_WELL6_RUN412.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\MN32-6\D2014.01.21_S0994_I132_WELL6_RUN412.jpeg
Epoch 1, Batch 95, Embryo MN32-6, Frame D2014.01.21_S0994_I132_WELL6_RUN412.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\MN32-6\D2014.01.21_S0994_I132_WELL6_RUN412.jpeg
Epoch 1, Batch 95, Embryo MN32-6, Frame D2014.01.21_S0994_I132_WELL6_RUN412.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\MN32-6\D2014.01.21_S0994_I132_WELL6_RUN412.jpeg
Epoch 1, Batch 95, Embryo MN32-6, Frame D2014.01.21_S0994_I132_WELL6_RUN412.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\MN32-6\D2014.01.21_S0994_I132_WELL6_RUN412.jpeg
Epoch 1, Batch 96, Embryo BE645-7, Frame D2014.08.26_S1166_I132_WELL7_RUN239.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\BE645-7\D2014.08.26_S1166_I132_WELL7_RUN239.jpeg
Epoch 1, Batch 96, Embryo BE645-7, Frame D2014.08.26_S1166_I132_WELL7_RUN239.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\BE645-7\D2014.08.26_S1166_I132_WELL7_RUN239.jpeg
Epoch 1, Batch 96, Embryo BE645-7, Frame D2014.08.26_S1166_I132_WELL7_RUN239.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\BE645-7\D2014.08.26_S1166_I132_WELL7_RUN239.jpeg
Epoch 1, Batch 96, Embryo BE645-7, Frame D2014.08.26_S1166_I132_WELL7_RUN239.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\BE645-7\D2014.08.26_S1166_I132_WELL7_RUN239.jpeg
Epoch 1, Batch 96, Embryo BE645-7, Frame D2014.08.26_S1166_I132_WELL7_RUN239.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\BE645-7\D2014.08.26_S1166_I132_WELL7_RUN239.jpeg
Epoch 1, Batch 96, Embryo BE645-7, Frame D2014.08.26_S1166_I132_WELL7_RUN239.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\BE645-7\D2014.08.26_S1166_I132_WELL7_RUN239.jpeg
Epoch 1, Batch 96, Embryo BE645-7, Frame D2014.08.26_S1166_I132_WELL7_RUN239.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\BE645-7\D2014.08.26_S1166_I132_WELL7_RUN239.jpeg
Epoch 1, Batch 96, Embryo HA1040-4, Frame D2013.10.31_S0941_I132_WELL4_RUN432.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\HA1040-4\D2013.10.31_S0941_I132_WELL4_RUN432.jpeg
Epoch 1, Batch 96, Embryo HA1040-4, Frame D2013.10.31_S0941_I132_WELL4_RUN432.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\HA1040-4\D2013.10.31_S0941_I132_WELL4_RUN432.jpeg
Epoch 1, Batch 96, Embryo HA1040-4, Frame D2013.10.31_S0941_I132_WELL4_RUN432.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\HA1040-4\D2013.10.31_S0941_I132_WELL4_RUN432.jpeg
Epoch 1, Batch 96, Embryo HA1040-4, Frame D2013.10.31_S0941_I132_WELL4_RUN432.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\HA1040-4\D2013.10.31_S0941_I132_WELL4_RUN432.jpeg
Epoch 1, Batch 96, Embryo HA1040-4, Frame D2013.10.31_S0941_I132_WELL4_RUN432.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\HA1040-4\D2013.10.31_S0941_I132_WELL4_RUN432.jpeg
Epoch 1, Batch 96, Embryo HA1040-4, Frame D2013.10.31_S0941_I132_WELL4_RUN432.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\HA1040-4\D2013.10.31_S0941_I132_WELL4_RUN432.jpeg
Epoch 1, Batch 96, Embryo HA1040-4, Frame D2013.10.31_S0941_I132_WELL4_RUN432.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\HA1040-4\D2013.10.31_S0941_I132_WELL4_RUN432.jpeg
Epoch 1, Batch 96, Embryo RG944-2, Frame D2015.11.06_S0248_I647_WELL2_RUN494.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\RG944-2\D2015.11.06_S0248_I647_WELL2_RUN494.jpeg
Epoch 1, Batch 96, Embryo RG944-2, Frame D2015.11.06_S0248_I647_WELL2_RUN494.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\RG944-2\D2015.11.06_S0248_I647_WELL2_RUN494.jpeg
Epoch 1, Batch 96, Embryo RG944-2, Frame D2015.11.06_S0248_I647_WELL2_RUN494.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\RG944-2\D2015.11.06_S0248_I647_WELL2_RUN494.jpeg
Epoch 1, Batch 96, Embryo RG944-2, Frame D2015.11.06_S0248_I647_WELL2_RUN494.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\RG944-2\D2015.11.06_S0248_I647_WELL2_RUN494.jpeg
Epoch 1, Batch 96, Embryo RG944-2, Frame D2015.11.06_S0248_I647_WELL2_RUN494.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\RG944-2\D2015.11.06_S0248_I647_WELL2_RUN494.jpeg
Epoch 1, Batch 96, Embryo RG944-2, Frame D2015.11.06_S0248_I647_WELL2_RUN494.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\RG944-2\D2015.11.06_S0248_I647_WELL2_RUN494.jpeg
Epoch 1, Batch 96, Embryo RG944-2, Frame D2015.11.06_S0248_I647_WELL2_RUN494.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\RG944-2\D2015.11.06_S0248_I647_WELL2_RUN494.jpeg
Epoch 1, Batch 96, Embryo HE377-4, Frame D2013.04.08_S0791_I132_WELL4_RUN317.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\HE377-4\D2013.04.08_S0791_I132_WELL4_RUN317.jpeg
Epoch 1, Batch 96, Embryo HE377-4, Frame D2013.04.08_S0791_I132_WELL4_RUN317.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\HE377-4\D2013.04.08_S0791_I132_WELL4_RUN317.jpeg
Epoch 1, Batch 96, Embryo HE377-4, Frame D2013.04.08_S0791_I132_WELL4_RUN317.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\HE377-4\D2013.04.08_S0791_I132_WELL4_RUN317.jpeg
Epoch 1, Batch 96, Embryo HE377-4, Frame D2013.04.08_S0791_I132_WELL4_RUN317.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\HE377-4\D2013.04.08_S0791_I132_WELL4_RUN317.jpeg
Epoch 1, Batch 96, Embryo HE377-4, Frame D2013.04.08_S0791_I132_WELL4_RUN317.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\HE377-4\D2013.04.08_S0791_I132_WELL4_RUN317.jpeg
Epoch 1, Batch 96, Embryo HE377-4, Frame D2013.04.08_S0791_I132_WELL4_RUN317.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\HE377-4\D2013.04.08_S0791_I132_WELL4_RUN317.jpeg
